

【湖南】,#genre#
河南都市,http://123.6.9.146/live/jz-henandushi/live.m3u8
焦作教育,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8
焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
洛阳文旅,http://wshls.live.migucloud.com/live/G8B61RHW_C0/playlist.m3u8
沁阳新闻综合,http://live.qinyangtv.com:82/channel1/sd/live.m3u8
河南民生,http://media.hndyjyfw.gov.cn/live/jz-henanminsheng/live.m3u8
栾川新闻,http://wshls.live.migucloud.com/live/LVVUJGFD_C0/playlist.m3u8
郑州教育,https://livezzutv.chinamcache.com/live/zb01.m3u8?auth_key=1677911572-0-0-f4af513ba8c09e7801f4700f1573be2c
沁阳文化旅游,http://live.qinyangtv.com:82/channel2/sd/live.m3u8
安阳县新闻综合,http://zhpull.dxhmt.cn:80/anyang/7e3b40563af54e2f9f48e2c67c5d9fab/playlist.m3u8
鹤岗新闻综合,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
洛阳科教,http://wshls.live.migucloud.com/live/3WH8OBTJ_C0/playlist.m3u8
睛彩焦作,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8
焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
濮阳公共,http://p4.weizan.cn/596962/573388626766862967/live.m3u8
鹤壁综合,http://pili-live-hls.hebitv.com/hebi/hebi.m3u8
洛阳综合,http://wshls.live.migucloud.com/live/JARXUQWI_C0/playlist.m3u8
嵩县综合新闻,http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8
洛宁综合,http://wshls.live.migucloud.com/live/WJ1E4VDQ_C0/playlist.m3u8
河南民生,http://123.6.9.146/live/jz-henanminsheng/live.m3u8
汝阳综合,http://wshls.live.migucloud.com/live/U6X3VPCB_C0/playlist.m3u8
安阳公共,http://zhpull.dxhmt.cn:80/anyang/d21bf91860c443caa34c4797d6b0026e/playlist.m3u8


【云南】,#genre#
丘北新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
个旧综合,http://tv.drs.hhtv.cc:8100/channellive/gjdst.flv
云南安宁,http://tv-live.ynkmit.com/tv/anning.m3u8
昆明科学教育,https://devlivepull.migucloud.com/live/ZBXWIMTD_C0_2.flv
昆明新闻综合,https://devlivepull.migucloud.com/live/01YCQY7M_C0.flv
昆明经济生活,https://devlivepull.migucloud.com/live/JT9JEQ54_C0_2.flv
盈江综合,http://live.ynurl.com/video/s10016-yjtv1/index.m3u8
盈江综合,http://live.ynurl.com/video/s10016-YJTV-2/index.m3u8
昆明经济生活,http://wshls.live.migucloud.com/live/JT9JEQ54_C0_2/playlist.m3u8
绿春综合,http://live.ynurl.com/video/s10042-LCTV/index.m3u8
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8
梁河综合,http://live.ynurl.com/video/s10032-lhtv/index.m3u8
昆明新闻综合,http://wshls.live.migucloud.com/live/01YCQY7M_C0/playlist.m3u8
昆明科学教育,http://wshls.live.migucloud.com/live/ZBXWIMTD_C0_2/playlist.m3u8
昆明公共,http://wshls.live.migucloud.com/live/UD0YLY2G_C0_3/playlist.m3u8
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8
腾冲电视,http://live.ynurl.com/video/s10012-TCTV/index.m3u8
金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8
保山三套,http://liveynbsdst.chinamcache.com/live/zb03.m3u8?auth_key=1645240698-0-0-551c30f245abc8aa44554820452c332c
陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8
普洱新闻综合,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel12/playlist.m3u8
普洱科教频道,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel28/playlist.m3u8
昌宁电视台,http://live.ynurl.com/video/s10047-cntv/index.m3u8
建水综合,http://live.ynurl.com/video/s10045-JSTV/index.m3u8
广南综合,http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8
砚山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
文山市新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
保山一套,http://liveynbsdst.chinamcache.com/live/zb01.m3u8?auth_key=1645240615-0-0-65e16b6e5bf26ac5538ac471eff58b55
红河州新闻综合,http://tv.drs.hhtv.cc:8100/channellive/hhtv-1.flv
元阳综合,http://tv.drs.hhtv.cc:8100/channellive/yydst.flv
麻栗坡电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
屏边综合,http://tv.drs.hhtv.cc:8100/channellive/pbdst.flv
红河县电视台,http://tv.drs.hhtv.cc:8100/channellive/hhxdst.flv
文山州新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
普洱公共频道,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel27/playlist.m3u8
屏边综合,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel5/playlist.m3u8
红塔电视台,http://zb-live.ynurl.com/live/ht0716.m3u8
昆明影视综艺,http://devlivepull.migucloud.com/live/KYLNJWFD_C0_2.flv
屏边综合,http://live.ynurl.com/video/s10040-pbzh/index.m3u8
西双版纳公共,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
绥江综合,http://livebroadcast.ccwb.cn/live/w1615172384810938.m3u8
新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8
彝良综合,http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8
昆明影视综艺,http://wshls.live.migucloud.com/live/KYLNJWFD_C0_2/playlist.m3u8
昆明影视综艺,https://devlivepull.migucloud.com/live/KYLNJWFD_C0_2.flv
镇雄综合,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8
通海电视台,http://live.ynurl.com/video/s10038-thtv/index.m3u8
昆明文体娱乐,http://wshls.live.migucloud.com/live/6KN3ZB2S_C0_2/playlist.m3u8
石屏综合,http://live.ynurl.com/video/s10059-SPTV/index.m3u8
施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8
蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8
盈江综合,http://live.ynurl.com/video/s10016-yjtv1hd/index.m3u8
怒江新闻综合,http://hwzbout.yunshicloud.com/s5xpv2/9r4ei4.m3u8
红河县电视台,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel3/playlist.m3u8
开远综合,http://live.ynurl.com/video/s10044-KYTV/index.m3u8
西双版纳综合,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
西畴电视台,http://live.ynurl.com/video/s10060-XCTV/index.m3u8
保山二套,http://liveynbsdst.chinamcache.com/live/zb02.m3u8?auth_key=1645240679-0-0-d67bc97395c69c4381264c996315a24b
红河州新闻综合,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
昆明公共,https://devlivepull.migucloud.com/live/UD0YLY2G_C0_3.flv
砚山综合,http://live.ynurl.com/video/s10020-ystv/index.m3u8
麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
红河州公共,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8
江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8
文山州新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8
红河州公共,http://tv.drs.hhtv.cc:8100/channellive/hhtv-2.flv
瑞丽综合,http://live.ynurl.com/video/s10021-rltv/index.m3u8
昆明经济生活,http://devlivepull.migucloud.com/live/JT9JEQ54_C0_2.flv
昆明科学教育,http://devlivepull.migucloud.com/live/ZBXWIMTD_C0_2.flv
昆明新闻综合,http://devlivepull.migucloud.com/live/01YCQY7M_C0.flv
美丽云南,https://www.ynbit.com:1937/cyds-mlyn/livestream/playlist.m3u8
昆明公共,http://devlivepull.migucloud.com/live/UD0YLY2G_C0_3.flv
靖江新闻,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
易门综合,http://zb-live.ynurl.com/live/ym927.m3u8
昆明科学教育,https://pili-live-hdl-kmjy.tianma3600.com/kmjy/kmjy.m3u8
宾川一套,http://live.bcrmtzx.com/tv01/sd/live.m3u8
巧家综合,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8
鲁旬综合,http://livebroadcast.ccwb.cn/live/w1619693259142907.m3u8
贡山综合,http://livebroadcast.ccwb.cn/live/w1609121671179943.m3u8
永善综合,http://livebroadcastys.ccwb.cn/live/w1640068184635996.m3u8
怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
兰坪综合,http://livebroadcast.ccwb.cn/live/w1628850306485945.m3u8


【山东】,#genre#
东营公共,http://stream.hhek.cn/ggpd/sd/live.m3u8
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
济宁教育,http://lives.jnnews.tv/video/s10001-JTV2/index.m3u8
济宁图文,http://lives.jnnews.tv/video/s10001-JTV4/index.m3u8
潍坊科教频道,http://stream.wfcmw.cn/4/sd/live.m3u8?_upt=d0311afc1578381834
潍坊新闻综合,http://stream.wfcmw.cn/1/sd/live.m3u8?_upt=9148f0a51578381735
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
日照科教,http://live.rzw.com.cn/ggpd/sd/live.m3u8
潍坊新闻综合,http://stream.wfcmw.cn/1/sd/live.m3u8
枣庄教育,http://stream.zzgd.tv/2/sd/live.m3u8
东营综合,http://stream.hhek.cn/xwzh/sd/live.m3u8
潍坊新闻综合,http://stream.wfcmw.cn/1/sd/live.m3u8?_upt=b1b7b4bb1577693205
潍坊经济生活,http://stream.wfcmw.cn/2/sd/live.m3u8?_upt=5573adc41578381768
潍坊公共频道,http://stream.wfcmw.cn/3/sd/live.m3u8?_upt=501689e01578381799
日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8
济南鲁中,https://quehuamtyoutlive.ijntv.cn/j8pukt/452907.m3u8
垦利新闻,https://livealone302.iqilu.com/kenli/kenli_tv01/playlist.m3u8
潍坊滨海新闻,https://livealone302.iqilu.com/binhai/binhai_tv.m3u8
滨州公共,http://stream.bzcm.net/1/sd/live.m3u8
滨城TV,https://jsylivealone302.iqilu.com/bincheng/bincheng_tv01.m3u8
山东教育,http://39.135.138.59:18890/PLTV/88888888/224/3221225719/index.m3u8
新罗电视台,http://stream.lyxltv.com/xltv/sd/live.m3u8
潍坊公共频道,http://stream.wfcmw.cn/3/sd/live.m3u8
泰安新泰生活,http://111.17.214.4:1935/live/xtsh/playlist.m3u8
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
济南教育,http://livejnedu.chinamcache.com/live/jneduzb01.m3u8
济宁图文,http://lives.jnnews.tv/video/s10001-JNTV4/index.m3u8
济南历下融媒3,https://jsylivealone302.iqilu.com:443/lixia/lixia_tv03/index.m3u8
昌乐新闻,https://jsylivealone302.iqilu.com/changle/changle_tv01.m3u8
烟台影视,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
济南铁路,https://jsylivealone302.iqilu.com/jitie/jitie_tv01/index.m3u8
寒亭综合,https://jsylivealone302.iqilu.com/live/hanting_tv01.m3u8
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8
泰安新泰新闻,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
栖霞新闻,http://pili-live-hls.140.i2863.com/i2863-140/live_140_236499.m3u8
聊城公共,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel3/playlist.m3u8
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
潍坊经济生活,http://sobeylingyun02pull.sobeylive.com/live/wf2pd.m3u8
东营图文,http://stream.hhek.cn/twpd/sd/live.m3u8
潍坊科教频道,http://sobeylingyun02pull.sobeylive.com/live/wf4pd.m3u8
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8
潍坊经济生活,http://stream.wfcmw.cn/2/sd/live.m3u8?_upt=eb90b9cd1577693284
岱岳综合,http://slvedio.slradio.cn/a935908a217711ea8bb000163e0e6522/4D6357B92240C088F3612E43E44B5F1D.m3u8
泰安新泰新闻,https://jsylivealone302.iqilu.com/xintai/xintai_tv01.m3u8
枣庄新闻综合,http://stream.zzgd.tv/1/sd/live.m3u8
潍坊科教频道,http://stream.wfcmw.cn/4/sd/live.m3u8
潍坊新闻综合,http://sobeylingyun02pull.sobeylive.com/live/wf1pd.m3u8
滨州新闻综合,http://stream.bzcm.net/2/sd/live.m3u8
中华美食,http://39.135.138.58:18890/PLTV/88888888/224/3221225924/index.m3u8
日照导视,http://live.rzw.com.cn/fcpd/sd/live.m3u8
潍坊科教频道,http://stream.wfcmw.cn/4/sd/live.m3u8?_upt=0e8b54001577693372
东营科教,http://stream.hhek.cn/dyjy/sd/live.m3u8
济宁公共,http://lives.jnnews.tv/video/s10001-JTV3/index.m3u8
潍坊公共频道,http://stream.wfcmw.cn/3/sd/live.m3u8?_upt=f89392db1577693316
聊城新闻综合,http://m3u8.channellive.lcbtv.com/nmip-media/channellive/channel101173/playlist.m3u8
日照公共,http://live.rzw.com.cn/kzpd/sd/live.m3u8
济宁公共,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8
枣庄公共,http://stream.zzgd.tv/3/sd/live.m3u8
济南历下融媒1,https://jsylivealone302.iqilu.com:443/lixia/lixia_tv01/index.m3u8
泰安新泰影视,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8
济南历下融媒4,https://jsylivealone302.iqilu.com:443/lixia/lixia_tv04/index.m3u8
泰安新泰影视,http://111.17.214.4:1935/live/xtys/playlist.m3u8
薛城新闻,https://jsylivealone302.iqilu.com/xuecheng/xuecheng_tv01.m3u8
潍坊经济生活,http://stream.wfcmw.cn/2/sd/live.m3u8
菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
济南历下融媒2,https://jsylivealone302.iqilu.com:443/lixia/lixia_tv02/index.m3u8
聊城公共,http://m3u8.channellive.lcbtv.com/nmip-media/channellive/channel101246/playlist.m3u8
济宁综合,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8
泰安新泰新闻,http://111.17.214.4:1935/live/xtzh/playlist.m3u8
泰安新泰乡村,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
聊城新闻综合,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel2/playlist.m3u8
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
济宁教育,http://lives.jnnews.tv/video/s10001-JNTV-2/index.m3u8
潍坊公共频道,http://sobeylingyun02pull.sobeylive.com/live/wf3pd.m3u8


【上海】,#genre#
上海影视,http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8
魅力足球,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8
新视觉体育,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
上海都市,http://183.207.255.188/live/program/live/ylpdhd/4000000/mnf.m3u8
动漫秀场,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8
生活时尚,http://183.207.255.188/live/program/live/shsshd/4000000/mnf.m3u8
哈哈炫动,http://183.207.255.188/live/program/live/xdkt/1300000/mnf.m3u8
上海外语,http://183.207.255.188/live/program/live/wypdhd/4000000/mnf.m3u8
全纪实,http://183.207.255.188/live/program/live/qjshd/4000000/mnf.m3u8
都市剧场,http://183.207.255.188/live/program/live/dsjchd/4000000/mnf.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
极速汽车,http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8
东方财经,http://183.207.255.188/live/program/live/dfcj/1300000/mnf.m3u8
崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8
金山电视台,http://live.mudu.tv/watch/4zbn2f.m3u8
点掌财经,https://wsvideo.aniu.tv/live/aniu/playlist.m3u8
天水公共,http://stream.tstv.cn/tstc938Yn3ggpd/playlist.m3u8?shanghai
嘉定电视台,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8
上海魔都眼,http://bililive.kksmg.com/hls/sdi80/playlist.m3u8
上海外语,http://112.25.48.70/live/program/live/wypdhd/4000000/mnf.m3u8
第一财经,http://183.207.255.188/live/program/live/dycjhd/4000000/mnf.m3u8
哈哈炫动,http://183.207.255.188/live/program/live/hhxdhd/4000000/mnf.m3u8
游戏风云,http://183.207.255.188/live/program/live/yxfyhd/4000000/mnf.m3u8
欢笑剧场,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
法治天地,http://183.207.255.188/live/program/live/fztd/1300000/mnf.m3u8
七彩戏剧,http://183.207.255.188/live/program/live/qcxj/1300000/mnf.m3u8
幸福彩,http://183.207.255.188/live/program/live/xfchd/4000000/mnf.m3u8
五星体育,http://112.25.48.69/live/program/live/ssty/4000000/mnf.m3u8
上海教育,http://183.207.255.188/live/program/live/setv/1300000/mnf.m3u8
东方影视,http://111.40.196.28/PLTV/88888888/224/3221225615/index.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8


【山西】,#genre#
万荣综合,http://pili-live-hls.217.i2863.com/i2863-217/live_217_867556.m3u8
黄河电视台,http://liveflash.sxrtv.com/live/huanghe.m3u8
晋中新闻,http://jzlive.jztvnews.com:83/live/mount_for_ts/jzzh.m3u8
运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
长治公共,http://111.53.105.2:8084/7223161a96984d81b711d762d7e7fdd1/h264_300k_ts/index.m3u8?type=hls_live_redirect
运城公共,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
离石综合,https://p4.weizan.cn/1135473620/373615394535215266/live.m3u8
运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8
临猗综合,http://pili-live-hls.lyzx.live.chinacici.cn/lyrmt/ceshi-ly.m3u8
长子综合,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
吉县电视台,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8
上党电视台,http://live.czmarathon.net/AppName/StreamName.m3u8?auth_key=1724003117-0-0-2b482c403162887c5bcbd30d0c89ddcb
安泽综合,https://qnwjgp6u.live.sxmty.com/live/hls/8004b4759fae489b8ab0d40ce1290fe2/d77ec722dd494a5e92caf5ea283f232d-1.m3u8
襄汾综合,http://7sycrzf7.live.sxmty.com/live/hls/da9222d15ce7491d85fe3519e5201df5/af161dfd2a434b22b3b75fdd72fb9038-1.m3u8
闻喜综合,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8
大宁综合,http://live.daningtv.com/channel1/sd/live.m3u8
古县综合,https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8
原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8
阳曲综合,https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8
山西经济科教,http://liveflash.sxrtv.com/live/sxfinance.m3u8
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8
长治新闻综合,http://111.53.105.2:8084/4b0bcd8509d748358b4450921fc3443b/h264_300k_ts/index.m3u8?type=hls_live_redirect
山西公共,http://liveflash.sxrtv.com/live/sxpublic.m3u8
长治教育,http://111.53.105.2:8084/2b7f0174d0f44c34bf466fc0ab801a3a/h264_300k_ts/index.m3u8?type=hls_live_redirect
山西社会法治,http://liveflash.sxrtv.com/live/sxedu.m3u8
晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
翼城综合,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8
屯留综合,http://qqlivepull.seedata.top/live/tunliu_video1.m3u8
晋中新闻,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
太谷新闻综合,https://p2.weizan.cn/1725814272/035167554667993420/live.m3u8
灵丘电视台,https://stream.icelook.cn/1a7c625fde427dc3/6735154231323395076_1611041008.m3u8?auth_key=1893456000-0-0-fe9d45877d8cdddb4afccd9c1a12f3f8
阳城电视台,https://liveout.ycxrmt.cn/i9i45p/en7atk.m3u8
晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
宁武综合,https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8
五寨综合,https://stream.icelook.cn/cf2874738208c975/6727103226484622340_1607389965.m3u8?auth_key=1893456000-0-0-c8ce454296feaadfd96bc25904e2b688
灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8
祁县新闻综合,http://ggpagerl.live.sxmty.com/live/hls/b350dc1ac5da45c2b2233f6eb122ddf4/49d3766c7f204685a2a8f027b234c33d.m3u8
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8
和顺电视台,http://r4wqqcdm.live.sxmty.com/live/hls/fdd364800242489d9d1accff98102861/c90e35fdc4ef43d287a62b49f4ea3cf2-1.m3u8
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
壶关电视台,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8
临汾三套,http://hw-play.lezhibo.com/live/8552545d9bab4781bd46e8b41249d0e3.m3u8
怀仁综合,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8


【青海】,#genre#
西宁生活,http://dtrmlive.qhdtrm.cn/xnds/sd/live.m3u8
西宁生活,http://wshls.butel.com/live/147f4.m3u8
贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8
西宁生活,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
祁连综合,http://livecdn.dmqhyadmin.com/hls/xjqilian.m3u8
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8
德令哈综合,http://livecdn.dmqhyadmin.com/hls/xjdelingha.m3u8
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8
青海生活,http://stream.qhbtv.com/qhsh/sd/live.m3u8
湟源综合,http://livecdn.dmqhyadmin.com/hls/xjhuangyuan.m3u8
青海海西,http://stream.haixitv.cn/1/sd/live.m3u8
海口新闻,http://p2.weizan.cn/11763520/218605596729758130/live.m3u8
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8
西宁新闻,https://liveout.xntv.tv/a65jur/96iln2.m3u8
海南州藏语,http://live.hnzzzzzdst.com/channel1/sd/live.m3u8
玉树新闻,http://stream.ysbtv.net/1/sd/live.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8


【安徽】,#genre#
东至新闻综合,http://120.210.216.73:8080/ysten-business/live/HD12-1080P-czdzzh/1.m3u8
滁州新闻综合,http://live.cztv.cc:85/live/xwpd.m3u8
滁州科教,http://live.cztv.cc:85/live/sjpd.m3u8
阜南新闻综合,http://120.210.216.73:8080/ysten-business/live/SD12-576P-fnxwzh/1.m3u8
来安综合,http://120.210.216.73:8080/ysten-business/live/SD12-576P-czla1pd/1.m3u8
临泉新闻,http://120.210.216.73:8080/ysten-business/live/SD20-576P-linquan/1.m3u8
霍邱新闻综合,http://120.210.216.73:8080/ysten-business/live/SD12-576P-huoqiu/1.m3u8
全椒生活,http://120.210.216.73:8080/ysten-business/live/SD12-576P-qjshpd/1.m3u8
芜湖生活,http://live1.wuhubtv.com/channel2/sd/live.m3u8
宿州科教,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
淮南新闻综合,http://stream.0554news.com/hnds1/sd/live.m3u8
芜湖教育,http://live1.wuhubtv.com/channel4/sd/live.m3u8
太和新闻综合,http://p2.weizan.cn/1110366022/132071060845712961/live.m3u8
繁昌文体娱乐,https://hwapi.yunshicloud.com/3giqaj/k46mx9.m3u8
淮南公共,http://stream.0554news.com/hnds2/sd/live.m3u8
黄山公共生活,http://hslive.hsnewsnet.com/lsdream/iY92ady/1000/live.m3u8
芜湖教育,http://play.wuhunews.cn/whbtv/channel4_sd.m3u8
芜湖生活,http://play.wuhunews.cn/whbtv/channel2_sd.m3u8
阜南新闻综合,http://112.27.139.242:8278/fnxwzhd/playlist.m3u8
黟县综合,http://114.104.147.15:1935/live/yixian/playlist.m3u8
南陵新闻综合,http://live2018.wuhunews.cn/video/s10010-nlnews/index.m3u8
安徽导视,http://agsj.appcoo.com:8000/agsj/test/index.m3u8
凤台综合,http://60.175.115.119:1935/live/zonghe/playlist.m3u8
合肥长丰综合,http://218.23.114.19:1935/live/xinwen/playlist.m3u8
凤台文化生活,http://60.175.115.119:1935/live/wenhua/playlist.m3u8
池州新闻综合,http://cm.wshls.homecdn.com/live/4abdd.flv
滁州公共,http://live.cztv.cc:85/live/ggpd.m3u8
凤台综合,http://111.39.175.241:8088/live/fengtai1.m3u8
宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
金寨综合,http://112.26.80.214:1935/live/xinwen/playlist.m3u8
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8
利辛影视,http://linxinbf.fst1994.cn/live/yingshi.m3u8
广德新闻综合,http://pili-live-hls.guangde.ahxmgk.com/guangde-live/guangde20200324143845.m3u8
定远综合,http://ssdyapp.cn/live/dyv1.m3u8
固镇影视,http://www.guzhenm.com:7004/hls/hd-live.m3u8
淮河能源综合,http://play.hhnynews.com/hhny/zhpd.m3u8?auth_key=1659380497-0-0-b07e3e3cd99f9355b6aa1e79fbd305f2
潜山新闻综合,http://60.171.171.101:8278/rtmp_export/video22.m3u8
池州新闻综合,http://cm.wshls.homecdn.com/live/829f.flv
安庆教育,http://120.210.216.73:8080/ysten-business/live/SD12-576P-aqhmx-jy/1.m3u8
